,cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2best.sd,cm_angle.dist_ctr2worst.mean,cm_angle.dist_ctr2worst.sd,cm_angle.angle.mean,cm_angle.angle.sd,cm_angle.y_ratio_best2worst.mean,cm_angle.y_ratio_best2worst.sd,cm_grad.mean,cm_grad.sd,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,basic.dim,basic.observations,basic.lower_min,basic.lower_max,basic.upper_min,basic.upper_max,basic.objective_min,basic.objective_max,basic.blocks_min,basic.blocks_max,basic.cells_total,basic.cells_filled,basic.minimize_fun,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,limo.avg_length.reg,limo.avg_length.norm,limo.length.mean,limo.length.sd,limo.cor.reg,limo.cor.norm,limo.ratio.mean,limo.ratio.sd,limo.sd_ratio.reg,limo.sd_ratio.norm,limo.sd_mean.reg,limo.sd_mean.norm,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0
DTLZ2_16_150_normal.csv,0.445094372858676,,0.5410257483534341,,106.86875306963883,,1.0,,0.19617970487597675,,-0.20927779946685027,-0.2902726137417906,1,0.8943693456366033,0.05621079061669085,0.005330332983344907,1.2751990650438216,239.23440975044014,1.0005524905409227,0.9982218968583152,1.6062904364099817,1.0,16,150,0.21229326328836567,0.2776942692917891,0.7162781482606856,0.9225412135680374,0.4393135411651118,1.1324322474631017,1,1,1,1,1,0.767580378108215,0.8874113746461343,0.8940942554147786,0.8762559361325745,0.7814679925506545,0.8373522464339902,0.8727990312793246,0.8756785420518168,-0.13077326714876392,-0.06334913662396585,-0.059588945703045404,-0.06962585770724256,-0.12226144748756362,-0.09099605139622513,-0.0711647448770858,-0.06955375361219046,1.2851546332833697,1.0,1.2851546332833697,,,,239.23440975044014,,,,,,1.00343734480028,0.9497386062649072,0.8702699769819422,0.08230872263420917,-0.45701261589766085,0.8125,0.875,0.7647058823529411,0.8235294117647058,0.10142765379654571,0.10263376400967747,0.16269933506252968,0.12598637924786757,0.8495521990238301,-0.11511511511511509,0.13622269994391098,-0.6356356356356354,0.5878378378378378
DTLZ5_16_200_normal.csv,0.37897465555367305,,0.5411480125593326,,92.23908642335594,,1.0,,0.21313736574197176,,-0.3051348208145131,-0.1527791093040518,2,0.9024776394778041,0.06559721915646703,0.0052679583764505215,1.2351285489929538,234.46057480529421,1.0188606906946658,0.9981369317967275,1.5880808575199274,1.0,16,200,0.1489054752166082,0.2762151904963405,0.7244792437016516,0.885043378357754,0.4282022995572616,1.0546713145866788,1,1,1,1,1,0.9877706801126689,0.9071543634202639,0.9189423450643912,0.9149458645223224,1.035500989593432,0.8729699139550033,0.9213686197642421,0.914330010194921,-0.006786544786267501,-0.051523803176548144,-0.044982174851783796,-0.04719998372718115,0.0196478267462461,-0.07030409999147152,-0.04351810339326989,-0.04741358301049381,1.2456419195298096,1.0,1.2456419195298096,,,,234.46057480529421,,,,,,0.904880756617742,0.9465590522192873,0.7997083598412823,0.09054551597800474,-0.462303597225601,0.875,0.875,0.8235294117647058,0.8235294117647058,0.09491032584346791,0.09423152836012073,0.14899888356977423,0.1204935861313618,0.8472650722438086,-0.055055055055055056,0.1675807864530769,-0.5955955955955954,0.5151515151515151
DTLZ7_16_500_uniform.csv,1.4779602115180968,,1.177503987378185,,107.93087269017656,,1.0,,0.20568167462418552,,0.10855241526995747,-0.17336199725493362,1,0.9407881788949792,4.198382944293152,1.1183305019987821,1.5889044266007442,1.420782518013154,0.929638847005672,0.9605080262336576,1226.9663707115385,1.0,16,500,0.0002344597887554372,0.0018400457497568328,0.9980585566588996,0.9999086537734918,8.483495220068479,16.70772103582989,1,1,1,1,1,0.9466404202163036,0.9482604309904445,0.9635320518834781,0.9718263737854692,0.9391591708962624,0.9516918173816078,0.9629315861400738,0.972165670421823,-0.08625030046747573,-0.08363171882577958,-0.05894670638773225,-0.045539783786005206,-0.09845928948669536,-0.07817758908068906,-0.05998816493483483,-0.04504455895781767,4.909860555737799,1.0,4.909860555737799,,,,1.420782518013154,,,,,,0.8098709512127419,0.9312844072883232,0.5712811869915815,0.10368356553730275,-0.4642398481298116,0.875,0.875,0.6470588235294118,0.8235294117647058,0.08103043611815344,0.08102665860112554,0.6391533475119521,0.11752361204804312,0.8539278584200544,0.5455455455455454,0.6680743915695615,0.04504504504504502,0.5783132530120482
DTLZ7_10_800_uniform.csv,1.0279162422308055,,1.0162398296173973,,110.3029981190401,,1.0,,0.23308397701639674,,0.12940549284193895,-0.11622064464051718,1,0.9598804923480694,4.204005079286487,1.5814644955255355,2.07813077436578,1.3140546501331336,0.9600873094865267,0.9733488926541529,52.585165782328865,0.969281636626312,10,800,0.00020027973203342347,0.0012143359247808396,0.9989013619830808,0.9999489770440309,7.3743984505139,18.053679975255932,1,1,1,1,1,0.8899824189693185,0.8710324706072265,0.9097896737091796,0.9458211787331681,0.9082262119469374,0.8828508004350542,0.9134839343583838,0.9460386218538342,-0.13958001456225855,-0.1636219362583664,-0.11445042273586514,-0.06873701994303483,-0.11678420664292255,-0.14907498775287897,-0.11009363677983197,-0.06866706572594627,6.193552916390153,1.0,6.193552916390153,,,,1.3140546501331336,,,,,,0.774461095749619,0.905734466907494,0.60396678731128,0.1276303890035469,-0.45708803903646456,0.9,0.9,0.45454545454545453,0.8181818181818182,0.11449984352107627,0.11449776680297188,0.8082956712721276,0.17572927590694618,0.8315111987462421,0.7257257257257255,1.3968351179887397,0.20520520520520513,0.5350877192982456
DTLZ5_6_800_uniform.csv,0.7550269235394464,,1.0516071332547567,,110.84692521772905,,1.0,,0.25303535391497944,,-0.31833310674082593,-1.0011197447035551,2,0.889241275926294,0.14692572368625983,0.0006194639672160678,1.472915481506967,2377.725839529286,0.8893359940698887,0.9847905958015867,1.9905777365409631,0.9999834985223955,6,800,0.00010167565331923826,0.0009526725646988387,0.9990379094530952,0.9998668799144632,0.001767967378193601,1.9174488565792225,1,1,1,1,1,0.8792815517001727,0.8578493389668507,0.8651594660190345,0.8875785693116526,0.8656381308177815,0.8559999160969055,0.8565409098615928,0.882242824058362,-0.11705332840927674,-0.1378348400252989,-0.13074665495827764,-0.10900821566162144,-0.13087877517349045,-0.14026713621077713,-0.13974016675337297,-0.1147045292606752,1.473170263276413,0.9999999999999999,1.473170263276413,,,,2377.725839529286,,,,,,0.7462743367346775,0.8706786795066689,0.5438831222021148,0.1789222972486899,-0.3021924805658322,1.0,1.0,0.8571428571428571,0.8571428571428571,0.18709255342497283,0.18709302437869613,0.39886565344043884,0.2791378863732524,0.8174846736923921,0.2852852852852852,0.31952475057592133,-0.2752752752752751,0.5
WFG2_30_1200_uniform.csv,1.5632236061490696,,1.6135747090619303,,109.51244925848421,,1.0,,0.1044811350597027,,-0.9170858786635074,-0.5905511166714197,12,0.781238588211008,5.13240902997537,0.0004910032265068849,0.7027391561250164,1431.2312387934226,0.7773338368635234,0.8386807120072651,269.5770846291884,1.0,30,1200,2.6767713973832136e-05,0.0008126499260381624,0.9992496490047168,0.9999722133358192,3.8245970435605585,4.669785888927727,1,1,1,1,1,0.9510354506098945,0.9567333524113628,0.9655495395394156,0.9809402897850935,0.9559884491764742,0.9564129412268286,0.9653757439651965,0.9802876339106801,-0.10888700254752637,-0.09621605069154127,-0.0766106790046992,-0.042384842515164944,-0.09796152393977486,-0.09701668361093052,-0.07706715221307814,-0.04387605949882367,0.8279581475786715,1.0,0.8279581475786715,,,,1431.2312387934226,,,,,,0.817548887641321,0.958033920483974,0.6758806140887518,0.05925536499071195,-0.41362091395650025,0.9,0.9,0.8709677419354839,0.8709677419354839,0.04390783394015733,0.04390693340708486,0.05786367897762377,0.06186458388673237,0.794565472934474,-0.2752752752752751,0.03044272212064303,-0.9359359359359356,0.5984974958263773
DTLZ1_10_300_normal.csv,0.3165378481191869,,0.34636061256788453,,132.3261905709944,,1.0,,0.10065459747525442,,0.5127146988823711,0.5163938975170548,1,0.44285875889294035,404.6706823676539,0.4280205582009953,445.66887192643827,1041.2323973400255,0.38478636658436616,0.4427026824880238,84.13036680248538,1.1176693692802742,10,300,0.14887244912798758,0.2624670203268309,0.7314727496654195,0.8160950367996598,58.75781960414551,486.1908165747901,1,1,1,1,1,0.9073084374605624,0.9621054765167678,0.974915342146118,1.0116803638210754,0.8693040776511439,0.9703130627724034,0.9694598832033389,1.0093726792465234,-0.04027916628103273,-0.016467084713046976,-0.010900551000739,0.005075708119300304,-0.05644081602742479,-0.012820254315265234,-0.013188698488813266,0.004047575896247657,451.0218711984272,1.0,451.0218711984272,,,,1041.2323973400255,,,,,,0.7754932093104009,0.8909688405705786,0.6820731551370852,0.144976546014373,-0.4650434856242893,0.9,0.9,0.09090909090909091,0.8181818181818182,0.1349035375625203,0.13212028278821344,0.999979783798319,0.1609833561680916,0.873387104577891,3.0680680680680688,134.00688963639507,2.3873873873873874,0.6308724832214765
WFG7_20_350_uniform.csv,1.5714553509124465,,1.462725672401213,,100.33197710407137,,1.0,,0.17152388170244148,,0.5869313242721892,-0.017197922002141208,1,0.7507530568607358,1.9024935647573349,0.027855279379915616,0.32462380627961807,11.653941856123701,1.131920274329743,0.9087946194202955,57.80333747450319,1.0,20,350,6.556196914487865e-05,0.002399774380370093,0.9971803136852424,0.9998488499660774,1.6078067559246672,2.5038547087618257,1,1,1,1,1,0.9279655242089794,0.9389800518007974,0.9254120922815711,0.9549193149172163,0.9230745387238187,0.9487846228596855,0.9232604217106901,0.9553398493102911,-0.1305194238894618,-0.11056217730840356,-0.13514599277118933,-0.08168179168287404,-0.13958155005787476,-0.0929305019358686,-0.13924426465189255,-0.08103601792788995,0.5122106794439194,0.9999999999999999,0.5122106794439194,,,,11.653941856123701,,,,,,0.7964745502433663,0.9463229396233147,0.6528382217530007,0.08171103131497742,-0.4741205953975577,0.9,0.9,0.8571428571428571,0.8571428571428571,0.07223901361899975,0.07224440573150626,0.07124904580103517,0.08897931179558408,0.8450294136035948,-0.4354354354354353,0.05804485942768978,-0.9159159159159156,0.5488505747126436
DTLZ5_6_600_normal.csv,0.32776520231177175,,0.4196376246534451,,122.24386494260638,,1.0,,0.3445047768759075,,-0.4235809537730423,-0.06488052126511246,1,0.9503083176331684,0.12408393889337548,0.0007806581579668906,1.1823004537708754,1514.491895979161,0.9508858181243678,0.9990850203658461,1.2274191967903594,0.9999998553041332,6,600,0.1565707366963789,0.22589563656188086,0.7736896744685298,0.9003174484827179,0.3530606534738485,1.0337736882262665,1,1,1,1,1,0.8080149607956566,0.8168942695172146,0.8223990241819598,0.843662073670662,0.836588281223782,0.8167955056923155,0.8295714668691831,0.8451819412896204,-0.06339926088815057,-0.0604670448546642,-0.058649208534908126,-0.05162750711797087,-0.05301582375049574,-0.059437213274868506,-0.05529229569448646,-0.05022777421014374,1.1828866461863854,1.0,1.1828866461863854,,,,1514.491895979161,,,,,,0.8804088990709339,0.8841680312398144,0.8305736067459979,0.16550176176949988,-0.3480212075979125,1.0,1.0,0.8571428571428571,0.8571428571428571,0.18396850381419835,0.18215340313333273,0.32340218127570614,0.2837253574927645,0.8018000374545762,0.08508508508508504,0.20151357338155584,-0.4954954954954953,0.5066889632107023
DTLZ2_6_1000_normal.csv,0.35607089250676566,,0.4138763016536106,,125.69722114861872,,1.0,,0.3283309132781058,,-0.2746334719611767,-0.12009265667666291,1,0.9527995495676019,0.17655760121926112,0.0011248427332581233,1.141247096996966,1014.5836953503066,0.9547519333341985,0.9991114332964536,1.3355056989655432,0.9999998066093263,6,1000,0.09947469262314408,0.2297771202057812,0.7676044537717805,0.8036017388532498,0.37591259864697335,1.0616058381931226,1,1,1,1,1,0.9285776377911694,0.8503845342315545,0.877954626251847,0.9050752303546781,0.9182678516825763,0.8528662121030223,0.874992097131521,0.9039789248225778,-0.023536627469246785,-0.04930449473420473,-0.040219007148717845,-0.031281644454904,-0.02651635718756251,-0.04773460816279079,-0.04055630828220952,-0.031152113083457666,1.1414037245995041,1.0,1.1414037245995041,,,,1014.5836953503066,,,,,,0.8803912722954381,0.8919274014172726,0.8344578782182721,0.15643594183376217,-0.34927349208115865,1.0,1.0,0.8571428571428571,0.8571428571428571,0.19368323854963287,0.1922132941237202,0.30457242499336107,0.2845430120621116,0.8098516117537622,0.04504504504504502,0.2782559402207126,-0.4354354354354353,0.5090180360721442
WFG9_16_600_normal.csv,0.42944145527000777,,0.5751624968788074,,101.01686832782107,,1.0,,0.16597269310590657,,-0.4897359110803847,0.5105021347612237,1,0.7135994881700827,4.235683043651405,0.00731300763434918,0.1897047281150216,25.940726114379935,0.7498898488262834,0.8987868520287233,4.764769579377021,1.0003608222909126,16,600,0.11642556428610852,0.2550713623021936,0.766061823703585,0.9126623829217168,3.943373896749668,4.1869332067753,1,1,1,1,1,0.9096525200415317,0.9811263545455112,0.9752208097795623,0.9704229170420554,0.9168918815666579,0.9782203032073961,0.9733031295977276,0.972103636805133,-0.05037224833469234,-0.010522794396163326,-0.013815366227040826,-0.016490378795936067,-0.04612910762158173,-0.01208880668038781,-0.014818080726175853,-0.01548385842833,0.3368132780940601,1.0,0.3368132780940601,,,,25.940726114379935,,,,,,0.8734293554406067,0.9390764733229022,0.7780259916633117,0.08801123211498091,-0.39804414065182653,0.875,0.875,0.8235294117647058,0.8235294117647058,0.08216140969259877,0.08011330241817274,0.08145786997677688,0.10849952443792185,0.8506424875378489,-0.5155155155155153,0.046096044868284336,-1.0960960960960962,0.5986622073578596
