,cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2best.sd,cm_angle.dist_ctr2worst.mean,cm_angle.dist_ctr2worst.sd,cm_angle.angle.mean,cm_angle.angle.sd,cm_angle.y_ratio_best2worst.mean,cm_angle.y_ratio_best2worst.sd,cm_grad.mean,cm_grad.sd,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,basic.dim,basic.observations,basic.lower_min,basic.lower_max,basic.upper_min,basic.upper_max,basic.objective_min,basic.objective_max,basic.blocks_min,basic.blocks_max,basic.cells_total,basic.cells_filled,basic.minimize_fun,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,limo.avg_length.reg,limo.avg_length.norm,limo.length.mean,limo.length.sd,limo.cor.reg,limo.cor.norm,limo.ratio.mean,limo.ratio.sd,limo.sd_ratio.reg,limo.sd_ratio.norm,limo.sd_mean.reg,limo.sd_mean.norm,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0
water-resource-management-f3_3_100_lhs.csv,0.16786581200201284,,0.05913213345358392,,107.71392100043505,,1.0,,0.5432296899626918,,-0.0013441396092394062,-1.2348915598098866,1,1.0,-7.941679689766726e-10,5.957469718834363e-10,28534689.6494178,4.78973305717463e+16,1.0,1.0,28.44390587469381,1.0,3,100,0.010208964408682837,0.013186056479942929,0.09916664649379553,0.44573556117436863,291309.6310437169,2849205.8852347885,1,1,1,1,1,0.11237858905685037,0.8809631600149029,1.0687302316993827,1.0237186531218885,0.12917024784466796,0.35183808528174687,1.116822515916901,1.0430734598022466,-0.143617788204562,-0.019260247063390135,0.011120601348455578,0.00383769528152475,-0.12258428692617951,-0.09123995354062242,0.01644478128492005,0.006063331371296582,28534689.6494178,1.0,28534689.6494178,,,,4.78973305717463e+16,,,,,,0.2882757318952179,0.6764149693227186,0.23761050957754337,0.32429542353742147,-0.43326187682649275,0.3333333333333333,1.0,0.25,0.75,0.9228584039323716,0.3846027402948934,0.9999999999999695,0.5118468525418169,0.8350738049173052,7.452452452452452,8952657.125996383,7.172172172172171,0.5714285714285714
water-resource-management-f9_3_500_normal.csv,0.20665956046197312,,0.2197627741500179,,173.76644667255687,,1.0,,0.41508384193606074,,5.0962154895581255,36.568824030817375,5,0.38563732141488094,-14803.633640608903,3326.498448086578,11017.086229565704,3.311916840334857,0.4901776091443629,0.5625341626991339,8.229182414002148,0.8115105347049595,3,500,0.010023013162243513,0.01065654825317047,0.09993087097730208,0.4495478601480888,-16526.72361990148,-6948.845983054158,1,1,1,1,1,0.3309010631634576,0.7385084444146514,0.7018377581385344,0.7787103995476223,0.3030528663392808,0.7344067369763816,0.6910142781442863,0.7605443913866796,-0.10755147768191006,-0.0420323537465373,-0.047926828060385465,-0.035570260560893574,-0.09749816023262858,-0.03715468973804445,-0.043224999378142503,-0.03349820979183252,13523.113290175133,1.0,13523.113290175133,,,,3.311916840334857,,,,,,0.4926477847411869,0.7366071229067496,0.40260329742693574,0.30384807409562065,-0.18353091273793987,0.3333333333333333,1.0,0.25,0.75,0.9228613296127808,0.3509531759801206,0.999999982883133,0.415740521703442,0.777144983289581,5.21021021021021,2560.993100258462,3.768768768768769,0.41566265060240964
unconstrained-f-f1_2_250_normal.csv,4.365247047237595,,52.98029101694034,,50.94652097397544,,1.0,,0.08770138565351752,,3.5975098180144824,14.07833125885783,5,-0.01024137601182784,1940944310114903.8,2005198480166.8606,7143737398522.214,3.56260862412371,0.028071712515316594,0.352320343910167,3.992598797833497,0.5706164915890303,2,250,-49.932894332053024,-49.81031263006686,49.65983724675755,49.77074449072445,211854.17217073333,2.9571675429137064e+16,1,1,1,1,1,0.18035288620257064,0.3368587028478459,0.5594739327751356,0.7197674940115443,0.16170060731657285,0.2690016184064203,0.4875237174157104,0.6893512831196765,-42.85336682690425,-34.67081965709656,-23.031893650108287,-14.651312953825467,-42.96352887949204,-37.464264381637065,-26.26482824517515,-15.921000582312338,7419825130278.234,1.0,7419825130278.234,,,,3.56260862412371,,,,,,0.3205376605950286,0.613077443525767,0.25055023543769284,0.37901400445213373,-0.19173445649547416,1.0,1.0,0.3333333333333333,1.0,0.511551679960852,0.5115507879541896,0.9999999999999992,0.34854552307494274,0.5315436403837326,,18124175473742.395,13.67867867867868,0.40725806451612906
kursawe-f1_3_500_normal.csv,0.7387109123466106,,0.774967808155662,,174.61906721378514,,1.0,,0.4929072019817356,,-0.35649209613982846,-0.45744564430481915,1,0.954552659280193,-19.53779497717841,1.167219606695064,2.3604082790645546,2.0222486544309834,0.9867023303412876,0.9676716341507144,2.261700496988534,0.9997938884341914,3,500,0.0005841533562004138,0.0017103308774458887,0.9984893762233894,0.9996697273809676,-19.367003478283426,-15.331431573332715,1,1,1,1,1,0.29879831714346355,0.4223581456700366,0.5000318704996477,0.728896472997036,0.3211983208613017,0.39206185492105,0.4724957297767869,0.6994200019793816,-0.4647970500332108,-0.3828944459667135,-0.3314078066038113,-0.17970310494870484,-0.45044658426093565,-0.403422191353755,-0.35004700784859577,-0.19946213683110425,2.8880855779277934,1.0,2.8880855779277934,,,,2.0222486544309834,,,,,,0.7720083194827858,0.7838749072596702,0.5763555783561908,0.2730075165479352,-0.1909492767953662,1.0,1.0,0.5,0.75,0.35979109469859394,0.3597890063068598,0.815664244960545,0.48253267715473347,0.7853645495988311,0.5255255255255253,0.7671581176779302,0.1851851851851851,0.39357429718875503
four-bar-f2_4_2000_normal.csv,1.6268208978293746,,1.633466073625432,,175.74358166971692,,1.0,,0.39527932606250976,,0.17804997438752249,-0.22672448478414475,1,0.9384228047599462,0.045582155910429765,0.0058985030078961866,0.006275628000789221,1.0639357125677797,0.9382803603864767,0.9959737819966806,1.08563162288239,0.9997311981862631,4,2000,1.0001523456340282,1.4143715317286063,2.999009705334514,2.9999026990222823,0.004806608757764042,0.04633517158150894,1,1,1,1,1,0.49861355004601854,0.5486827879928703,0.6299865294857749,0.7850070903687085,0.4876045946655516,0.5385364143858505,0.6131734904301847,0.7702290919293896,-0.7024843227862683,-0.6323331355837681,-0.5184197983009695,-0.30122303572433795,-0.718129621017895,-0.6467479341161233,-0.5421429853293235,-0.32202727310949153,0.012184269439178223,0.9999999999999999,0.012184269439178223,,,,1.0639357125677797,,,,,,0.7837533199550282,0.8255811379178757,0.5959671507565293,0.22801324427918876,-0.20079358130356725,1.0,1.0,0.8,0.8,0.31169056775605475,0.2633334985611548,0.3116783960723835,0.3947686276333862,0.7818869383721713,-1.7367367367367366,0.0033306003436245884,-2.2972972972972974,0.44494494494494496
water-resource-management-f11_3_2000_lhs.csv,0.20348092233687998,,0.22150541077509311,,167.90228951342007,,1.0,,0.4317583465588781,,5.203046707128314,45.01222072431911,3,0.41655731286592146,-1775.4818417857227,662.9704412951661,2181.280291844898,3.2901622093190026,0.5061891594019314,0.5896971242868413,11.44043847929509,0.8196682717401305,3,2000,0.01003256512770561,0.010180682772655904,0.09999255138193054,0.44984586445373465,-2107.624055233817,674.3761163375417,1,1,1,1,1,0.507828458402494,0.5763255451672948,0.6287121428406989,0.7477290673028498,0.5026553422682012,0.5612270927270512,0.6193705892870366,0.7381977208419415,-0.07902389705455484,-0.06802588868643761,-0.059614607757547664,-0.040505048606851723,-0.06933171269203764,-0.06116659075586796,-0.053061169021185794,-0.036496220716410066,2924.5963085285844,1.0,2924.5963085285844,,,,3.2901622093190026,,,,,,0.6206891358086362,0.7736773005680115,0.50250734454607,0.2769181487965115,-0.13672802658687988,0.3333333333333333,1.0,0.25,0.75,0.9229628964736537,0.3584286040163403,0.9999995606407335,0.41640787173621974,0.7738386338731105,4.54954954954955,737.6797602527731,3.0480480480480487,0.43343343343343343
water-resource-management-f9_3_2000_lhs.csv,0.20348092233687998,,0.22150541077509311,,167.90228951342007,,1.0,,0.4308286599517534,,5.267092934476089,45.74191010274775,3,0.41139141687162073,-14880.163199200155,3335.52034972965,10974.40300309498,3.2901622093189973,0.5018168782856518,0.5860642362091668,11.44043847929551,0.8180715854276515,3,2000,0.01003256512770561,0.010180682772655904,0.09999255138193054,0.44984586445373465,-16557.950504404413,-2589.372807211712,1,1,1,1,1,0.4815551500716847,0.5750041695335041,0.6241273986119524,0.7391570823804917,0.4776866421356274,0.5573435009278916,0.6133774214145438,0.7300120032119856,-0.08324238397900682,-0.06823805099821237,-0.0603507420630338,-0.04188138103732694,-0.07281244324171368,-0.061707978034582195,-0.053896639125450785,-0.03763734048933884,14337.779715923092,1.0,14337.779715923092,,,,3.2901622093189973,,,,,,0.6208896539381461,0.773526655668602,0.5004800637246409,0.27721847354243195,-0.1353748344201227,0.3333333333333333,1.0,0.25,0.75,0.9229628964736537,0.3584286040163403,0.9999999825392467,0.41588880649919074,0.7736856118516422,5.25025025025025,3536.2955013550463,3.708708708708709,0.4369369369369369
water-resource-management-f9_3_250_lhs.csv,0.21760025982111184,,0.22328429149192872,,174.91172392977646,,1.0,,0.47455192450994665,,6.4146352373055775,57.30063194612121,3,0.34566641514066165,-14990.517087407552,3278.8355439924653,11045.653847659065,3.368773364646814,0.4280829535127997,0.5151578615063473,12.945939700957252,0.8011065866322971,3,250,0.010254478147246695,0.011159923773997242,0.09971767586502596,0.4486768852669836,-16527.30502779042,-5421.887409092007,1,1,1,1,1,0.5742909909427237,0.6979693653291114,0.653012260970699,0.7922949611222313,0.7652507928728026,0.7468080567032511,0.6121405816869534,0.7787339435030283,-0.06849930729418793,-0.048598664384375906,-0.05583255053896616,-0.03342107162859054,-0.03278545344830991,-0.0353611957715573,-0.05416907285527395,-0.03090237485250323,15350.838878120807,1.0,15350.838878120807,,,,3.368773364646814,,,,,,0.40499421307026817,0.7492749932098391,0.36968269005524174,0.2767168724516172,-0.22078526078905775,0.3333333333333333,1.0,0.25,1.0,0.9227983899307152,0.3491445646743172,0.999999984392277,0.40036494524597593,0.7862018156792191,5.23023023023023,2874.576084705121,3.788788788788789,0.45161290322580644
water-resource-management-f7_3_250_lhs.csv,0.21760025982111184,,0.22328429149192872,,174.91172392977646,,1.0,,0.47336670599132874,,6.4850888123788515,58.1282500598573,3,0.33931506745432616,-0.8497463149412359,0.47822863511043556,1.6110438881714366,3.3687733646468163,0.4225315893553827,0.5104516977607991,12.945939700957279,0.7991760098591493,3,250,0.010254478147246695,0.011159923773997242,0.09971767586502596,0.4486768852669836,-1.0751650794440404,0.5385629516594641,1,1,1,1,1,0.5742909909427237,0.694835947740718,0.6155225593828364,0.7791193395660123,0.7652507928728026,0.7452924866019144,0.5945465668185126,0.761737133956616,-0.06849930729418793,-0.04910285135176867,-0.061864883740279486,-0.03554111355997927,-0.03278545344830991,-0.03557286273994925,-0.05662628139070294,-0.033276176728016055,2.1795370120199653,0.9999999999999999,2.1795370120199653,,,,3.3687733646468163,,,,,,0.40516184689878426,0.749892719617206,0.36966543674622665,0.2765175396726318,-0.2170103607859277,0.3333333333333333,1.0,0.5,1.0,0.9227983899307152,0.3491445646743172,0.6977082680271476,0.3987887603206036,0.7749658996276237,1.406406406406406,0.3842240846055061,-0.09509509509509509,0.43548387096774194
water-resource-management-f5_3_250_lhs.csv,0.21760025982111184,,0.22328429149192872,,174.91172392977646,,1.0,,0.5302097253893023,,6.927939936213075,63.201170127475706,6,0.2903748299659483,28180.344953568772,39676.60391932886,182953.51344430554,4.611118275553263,0.3797556158666434,0.47418840644991045,12.9459397009573,0.7842999724520493,3,250,0.010254478147246695,0.011159923773997242,0.09971767586502596,0.4486768852669836,941.6046872525149,176431.5761855124,1,1,1,1,1,0.29133324870972266,0.2653169881287869,0.3715151327924208,0.5714862605526035,0.30519207672538695,0.30019388005841746,0.4080855915873545,0.5833075060310193,-0.11402902107546284,-0.11821520410251599,-0.10112724215992965,-0.06895060638531039,-0.09703799685974543,-0.09773605307963985,-0.08266772237437875,-0.0581959467742858,194924.72853762444,1.0,194924.72853762444,,,,4.611118275553263,,,,,,0.6843484032607494,0.777486378760495,0.5590647632219046,0.26761332982252645,-0.17980091102168305,0.3333333333333333,1.0,0.25,1.0,0.9227983899307152,0.3491445646743172,0.9999999999387199,0.3844139065326946,0.6809837452001432,6.431431431431431,8890.965989529168,4.78978978978979,0.4596774193548387
speed-reducer-f3_7_100_normal.csv,3.0896841689713512,,2.880541745071306,,167.15042371380636,,1.0,,0.3083012187740098,,0.1357631760452185,-1.2119141369820217,1,0.9974661259621037,3476.396054843128,0.04721108370821871,498.19139651760986,10552.424502614893,0.9968417584891255,0.9999957304152024,93984.10499586884,1.0,7,100,0.7003230766248193,17.095674465734188,0.7997967985054558,27.897263987278908,756.2871000053663,1002.5849078031661,1,1,1,1,1,0.38130908438709965,1.4427875007416047,1.0405576125322276,0.9462514846080097,0.4386721686756692,2.2360772824566206,1.0897226325895168,0.9545881071041704,-2.397842625118227,1.7160988085561115,0.157187974881551,-0.20831157851423,-1.8910394237225148,4.164181324090962,0.3022637146400702,-0.15298667726713866,498.6184313343362,1.0,498.6184313343362,,,,10552.424502614893,,,,,,0.16318775790919826,0.7178963240025644,0.24662010112749483,0.26184775367391994,-0.6621923781171098,0.14285714285714285,0.8571428571428571,0.125,0.75,0.966089932213687,0.18837806060142545,0.9979990848060046,0.25210400088441576,0.861948097578034,2.5875875875875876,97.04808877380307,2.1271271271271273,0.6326530612244898
